date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:55:09	2068/2068	---M--	200	added ('OK')	text/plain	etag:%22814-393999aa64800%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/xran.cpp	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/xran.cpp	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/)
15:55:10	1569/1569	---M--	200	added ('OK')	text/plain	etag:%22621-393999aa64800%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/xwt1.cpp	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/xwt1.cpp	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/)
15:55:10	55455/55455	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:25:21%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/?C=D;O=A	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/index30b5.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/)
15:55:10	701/701	---M--	200	added ('OK')	text/plain	etag:%222bd-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/flmoon.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/flmoon.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:10	1231/1231	---M--	200	added ('OK')	text/plain	etag:%224cf-394147d440b00%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xflmoon.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xflmoon.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:11	1176/1176	---M--	200	added ('OK')	text/plain	etag:%22498-393999aa64800%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/xwtn.cpp	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/xwtn.cpp	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/CPP_211/examples/)
15:55:11	508/508	---M--	200	added ('OK')	text/plain	etag:%221fc-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/julday.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/julday.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:11	1088/1088	---M--	200	added ('OK')	text/plain	etag:%22440-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xjulday.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xjulday.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:11	1159/1159	---M--	200	added ('OK')	text/plain	etag:%22487-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/badluk.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/badluk.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:12	696/696	---M--	200	added ('OK')	text/plain	etag:%222b8-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/caldat.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/caldat.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:12	1061/1061	---M--	200	added ('OK')	text/plain	etag:%22425-394147d440b00%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xcaldat.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xcaldat.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:12	1418/1418	---M--	200	added ('OK')	text/plain	etag:%2258a-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/gaussj.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/gaussj.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:12	2144/2144	---M--	200	added ('OK')	text/plain	etag:%22860-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xgaussj.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xgaussj.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:13	1099/1099	---M--	200	added ('OK')	text/plain	etag:%2244b-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/ludcmp.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/ludcmp.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:13	2657/2657	---M--	200	added ('OK')	text/plain	etag:%22a61-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xludcmp.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xludcmp.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:13	366/366	---M--	200	added ('OK')	text/plain	etag:%2216e-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/lubksb.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/lubksb.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:14	1757/1757	---M--	200	added ('OK')	text/plain	etag:%226dd-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xlubksb.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xlubksb.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:14	512/512	---M--	200	added ('OK')	text/plain	etag:%22200-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/tridag.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/tridag.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:14	1810/1810	---M--	200	added ('OK')	text/plain	etag:%22712-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xtridag.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xtridag.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:14	319/319	---M--	200	added ('OK')	text/plain	etag:%2213f-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/banmul.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/banmul.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:15	1151/1151	---M--	200	added ('OK')	text/plain	etag:%2247f-394147d440b00%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xbanmul.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xbanmul.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:15	890/890	---M--	200	added ('OK')	text/plain	etag:%2237a-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/bandec.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/bandec.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:15	768/768	---M--	200	added ('OK')	text/plain	etag:%22300-394147d440b00%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xbandec.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xbandec.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:16	518/518	---M--	200	added ('OK')	text/plain	etag:%22206-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/banbks.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/banbks.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:16	433/433	---M--	200	added ('OK')	text/plain	etag:%221b1-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/mprove.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/mprove.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:16	1258/1258	---M--	200	added ('OK')	text/plain	etag:%224ea-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xmprove.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xmprove.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:16	442/442	---M--	200	added ('OK')	text/plain	etag:%221ba-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/svbksb.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/svbksb.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:17	2190/2190	---M--	200	added ('OK')	text/plain	etag:%2288e-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsvbksb.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsvbksb.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:17	3748/3748	---M--	200	added ('OK')	text/plain	etag:%22ea4-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/svdcmp.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/svdcmp.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:17	1949/1949	---M--	200	added ('OK')	text/plain	etag:%2279d-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsvdcmp.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsvdcmp.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:17	288/288	---M--	200	added ('OK')	text/plain	etag:%22120-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/pythag.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/pythag.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:18	790/790	---M--	200	added ('OK')	text/plain	etag:%22316-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/cyclic.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/cyclic.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:18	1034/1034	---M--	200	added ('OK')	text/plain	etag:%2240a-394147d440b00%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xcyclic.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xcyclic.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:18	470/470	---M--	200	added ('OK')	text/plain	etag:%221d6-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprsin.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprsin.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:19	1236/1236	---M--	200	added ('OK')	text/plain	etag:%224d4-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprsin.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprsin.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:19	338/338	---M--	200	added ('OK')	text/plain	etag:%22152-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprsax.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprsax.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:19	996/996	---M--	200	added ('OK')	text/plain	etag:%223e4-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprsax.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprsax.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:19	373/373	---M--	200	added ('OK')	text/plain	etag:%22175-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprstx.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprstx.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:20	996/996	---M--	200	added ('OK')	text/plain	etag:%223e4-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprstx.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprstx.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:21	1059/1059	---M--	200	added ('OK')	text/plain	etag:%22423-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprstp.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprstp.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:21	1221/1221	---M--	200	added ('OK')	text/plain	etag:%224c5-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprstp.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprstp.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:21	1018/1018	---M--	200	added ('OK')	text/plain	etag:%223fa-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprspm.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprspm.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:22	2092/2092	---M--	200	added ('OK')	text/plain	etag:%2282c-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprspm.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprspm.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:22	1180/1180	---M--	200	added ('OK')	text/plain	etag:%2249c-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprstm.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/sprstm.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:22	2050/2050	---M--	200	added ('OK')	text/plain	etag:%22802-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprstm.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xsprstm.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:23	1676/1676	---M--	200	added ('OK')	text/plain	etag:%2268c-394147d628f80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xlinbcg.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/examples/xlinbcg.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:23	355/355	---M--	200	added ('OK')	text/plain	etag:%22163-3941479367200%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/snrm.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/snrm.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:24	2348/2348	---M--	200	added ('OK')	text/plain	etag:%2292c-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/linbcg.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/linbcg.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
15:55:24	383/383	---M--	200	added ('OK')	text/plain	etag:%2217f-394147917ed80%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/atimes.c	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/recipes/atimes.c	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/legacy/nr2/C_211/progs.htm)
